latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust pcs/0.01cf
51.5042152404,0.0052632999,13:40:42,25/8/2016,113.00,112.93,116.00,79.00,79.03,83.00,21814.49
51.5042228698,0.0052449998,13:40:43,25/8/2016,113.00,112.58,115.00,77.00,78.46,81.00,21814.49
51.5042381286,0.0052300000,13:40:44,25/8/2016,112.00,112.62,116.00,80.00,78.56,82.00,21814.49
51.5042495727,0.0052150001,13:40:45,25/8/2016,112.00,112.62,116.00,79.00,78.54,82.00,21814.49
51.5042572021,0.0052016000,13:40:46,25/8/2016,116.00,113.75,117.00,81.00,79.64,83.00,21814.49
51.5042648315,0.0051883006,13:40:47,25/8/2016,115.00,114.43,118.00,79.00,80.51,84.00,21814.49
51.5042800903,0.0051733007,13:40:48,25/8/2016,114.00,114.78,118.00,80.00,80.93,85.00,21814.49
51.5042877197,0.0051582999,13:40:49,25/8/2016,118.00,115.13,118.00,83.00,80.89,84.00,21814.49
51.5042953491,0.0051416006,13:40:50,25/8/2016,115.00,115.24,118.00,81.00,81.10,85.00,21814.49
51.5043067932,0.0051233005,13:40:51,25/8/2016,114.00,115.42,118.00,82.00,81.39,85.00,21814.49
51.5043144226,0.0051016001,13:40:52,25/8/2016,115.00,115.37,119.00,81.00,81.20,85.00,21814.49
51.5043220520,0.0050832996,13:40:53,25/8/2016,116.00,115.56,119.00,80.00,81.08,85.00,21814.49
51.5043373107,0.0050665998,13:40:54,25/8/2016,118.00,115.87,119.00,82.00,81.29,85.00,21814.49
51.5043449401,0.0050500001,13:40:55,25/8/2016,115.00,115.99,119.00,84.00,81.59,85.00,21814.49
51.5043525695,0.0050349998,13:40:56,25/8/2016,115.00,116.22,119.00,80.00,81.84,85.00,21814.49
51.5043716430,0.0050183005,13:40:57,25/8/2016,116.00,115.71,119.00,83.00,81.43,85.00,21814.49
51.5043792724,0.0050050001,13:40:58,25/8/2016,115.00,116.08,119.00,81.00,81.97,86.00,21814.49
51.5043869018,0.0049916000,13:40:59,25/8/2016,116.00,116.00,119.00,82.00,81.99,86.00,21814.49
51.5043945312,0.0049800004,13:41:0,25/8/2016,115.00,114.63,118.00,81.00,80.84,84.00,21814.49
51.5044097900,0.0049699997,13:41:1,25/8/2016,116.00,115.56,119.00,84.00,81.64,85.00,21814.49
51.5044288635,0.0049600000,13:41:2,25/8/2016,115.00,115.26,119.00,79.00,81.68,86.00,21814.49
51.5044364929,0.0049483003,13:41:3,25/8/2016,115.00,113.48,117.00,81.00,80.14,84.00,21814.49
51.5044441223,0.0049333000,13:41:4,25/8/2016,111.00,112.44,115.00,77.00,79.42,83.00,21814.49
51.5044517517,0.0049200000,13:41:5,25/8/2016,110.00,111.88,115.00,78.00,79.07,83.00,21814.49
51.5044593811,0.0049050002,13:41:6,25/8/2016,115.00,112.33,116.00,78.00,79.45,83.00,21814.49
51.5044746398,0.0048900003,13:41:7,25/8/2016,112.00,111.88,115.00,78.00,79.12,82.00,21814.49
51.5044822692,0.0048782997,13:41:8,25/8/2016,115.00,112.40,116.00,82.00,79.70,83.00,21814.49
51.5044937133,0.0048632998,13:41:9,25/8/2016,115.00,114.01,117.00,83.00,81.35,85.00,21814.49
51.5045013427,0.0048466005,13:41:10,25/8/2016,115.00,115.35,119.00,84.00,82.34,86.00,21814.49
51.5045089721,0.0048282999,13:41:11,25/8/2016,114.00,116.34,119.00,81.00,82.76,86.00,21814.49
51.5045166015,0.0048116002,13:41:12,25/8/2016,116.00,116.90,120.00,81.00,83.39,87.00,21814.49
51.5045166015,0.0047966003,13:41:13,25/8/2016,118.00,117.13,120.00,82.00,83.54,86.00,65087.48
51.5045166015,0.0047800002,13:41:14,25/8/2016,119.00,117.85,121.00,87.00,84.45,88.00,65087.48
51.5045242309,0.0047649998,13:41:15,25/8/2016,120.00,118.16,121.00,84.00,84.67,88.00,65087.48
51.5045318603,0.0047483000,13:41:16,25/8/2016,121.00,118.17,121.00,85.00,84.83,88.00,65087.48
51.5045394897,0.0047283005,13:41:17,25/8/2016,119.00,117.59,121.00,82.00,84.02,88.00,65087.48
51.5045509338,0.0047115998,13:41:18,25/8/2016,119.00,117.59,121.00,82.00,83.77,87.00,65087.48
51.5045585632,0.0046950001,13:41:19,25/8/2016,117.00,117.43,121.00,85.00,83.63,87.00,65087.48
51.5045661926,0.0046766004,13:41:20,25/8/2016,118.00,117.50,121.00,82.00,83.62,87.00,65087.48
51.5045738220,0.0046616001,13:41:21,25/8/2016,117.00,116.86,121.00,82.00,83.16,88.00,65087.48
51.5045814514,0.0046433000,13:41:22,25/8/2016,115.00,116.59,120.00,84.00,82.78,87.00,65087.48
51.5045890808,0.0046266002,13:41:23,25/8/2016,118.00,116.68,120.00,80.00,82.79,87.00,65087.48
51.5045967102,0.0046100001,13:41:24,25/8/2016,117.00,116.52,120.00,81.00,82.51,86.00,65087.48
51.5046043395,0.0045915994,13:41:25,25/8/2016,114.00,116.29,120.00,80.00,82.11,86.00,65087.48
51.5046043395,0.0045733003,13:41:26,25/8/2016,115.00,116.05,120.00,83.00,81.72,86.00,65087.48
51.5046234130,0.0045566005,13:41:27,25/8/2016,114.00,116.09,121.00,80.00,81.93,87.00,65087.48
51.5046310424,0.0045400004,13:41:28,25/8/2016,115.00,115.94,120.00,80.00,81.83,86.00,65087.48
51.5046386718,0.0045233001,13:41:29,25/8/2016,116.00,115.83,120.00,82.00,81.73,86.00,65087.48
51.5046386718,0.0045050001,13:41:30,25/8/2016,114.00,115.68,119.00,80.00,81.64,87.00,65087.48
51.5046463012,0.0044883003,13:41:31,25/8/2016,118.00,115.68,119.00,83.00,81.53,86.00,65087.48
51.5046539306,0.0044699997,13:41:32,25/8/2016,116.00,115.22,119.00,80.00,80.91,85.00,65087.48
51.5046615600,0.0044516000,13:41:33,25/8/2016,115.00,114.94,118.00,79.00,80.63,84.00,65087.48
51.5046615600,0.0044316000,13:41:34,25/8/2016,113.00,114.75,118.00,79.00,80.47,84.00,65087.48
51.5046730041,0.0044116001,13:41:35,25/8/2016,112.00,113.51,117.00,77.00,79.43,83.00,65087.48
51.5046806335,0.0043933000,13:41:36,25/8/2016,112.00,113.56,117.00,80.00,79.53,83.00,65087.48
51.5046806335,0.0043933000,13:41:36,25/8/2016,112.00,112.00,112.00,80.00,80.00,80.00,65087.48
51.5046882629,0.0043765997,13:41:37,25/8/2016,113.00,113.62,117.00,80.00,79.56,83.00,65087.48
51.5046882629,0.0043765997,13:41:37,25/8/2016,116.00,116.00,116.00,81.00,81.00,81.00,65087.48
51.5046958923,0.0043632998,13:41:38,25/8/2016,113.00,113.81,117.00,81.00,79.64,83.00,65087.48
51.5047035217,0.0043466000,13:41:39,25/8/2016,112.00,113.77,117.00,80.00,79.68,83.00,65087.48
51.5047111511,0.0043266000,13:41:40,25/8/2016,113.00,113.57,117.00,78.00,79.38,83.00,65087.48
51.5047187805,0.0043065996,13:41:41,25/8/2016,114.00,113.48,116.00,81.00,79.15,82.00,65087.48
51.5047187805,0.0042883005,13:41:42,25/8/2016,116.00,113.50,116.00,81.00,78.94,82.00,55132.16
51.5047264099,0.0042700004,13:41:43,25/8/2016,113.00,113.46,116.00,79.00,78.86,82.00,55132.16
51.5047378540,0.0042499995,13:41:44,25/8/2016,114.00,113.37,116.00,77.00,78.96,82.00,55132.16
51.5047454833,0.0042300000,13:41:45,25/8/2016,112.00,113.34,116.00,80.00,79.07,82.00,55132.16
51.5047531127,0.0042082996,13:41:46,25/8/2016,112.00,113.32,116.00,80.00,79.02,82.00,55132.16
51.5047607421,0.0041882996,13:41:47,25/8/2016,111.00,113.18,116.00,79.00,78.91,82.00,55132.16
51.5047683715,0.0041666002,13:41:48,25/8/2016,111.00,112.60,116.00,79.00,78.44,82.00,55132.16
51.5047760009,0.0041449999,13:41:49,25/8/2016,111.00,112.60,116.00,80.00,78.39,82.00,55132.16
51.5047760009,0.0041233000,13:41:50,25/8/2016,112.00,112.51,116.00,79.00,78.43,81.00,55132.16
51.5047760009,0.0041033000,13:41:51,25/8/2016,113.00,112.52,116.00,77.00,78.28,82.00,55132.16
51.5047760009,0.0040833001,13:41:52,25/8/2016,112.00,112.46,116.00,78.00,78.32,81.00,55132.16
51.5047760009,0.0040616002,13:41:53,25/8/2016,114.00,112.39,115.00,76.00,78.14,81.00,55132.16
51.5047760009,0.0040399999,13:41:54,25/8/2016,113.00,112.18,115.00,78.00,77.88,81.00,55132.16
51.5047760009,0.0040183000,13:41:55,25/8/2016,114.00,111.96,115.00,77.00,77.77,81.00,55132.16
51.5047836303,0.0039966001,13:41:56,25/8/2016,113.00,111.81,115.00,76.00,77.40,81.00,55132.16
51.5047950744,0.0039766001,13:41:57,25/8/2016,114.00,111.73,115.00,76.00,77.35,81.00,55132.16
51.5047950744,0.0039549999,13:41:58,25/8/2016,112.00,111.60,115.00,76.00,77.27,80.00,55132.16
51.5047950744,0.0039349999,13:41:59,25/8/2016,112.00,111.66,115.00,76.00,77.27,80.00,55132.16
51.5047950744,0.0039133000,13:42:0,25/8/2016,112.00,111.76,115.00,75.00,77.19,80.00,55132.16
51.5048027038,0.0038915996,13:42:1,25/8/2016,111.00,111.53,115.00,75.00,77.11,80.00,55132.16
51.5048027038,0.0038716003,13:42:2,25/8/2016,113.00,111.57,115.00,75.00,77.03,80.00,55132.16
51.5048103332,0.0038516001,13:42:3,25/8/2016,111.00,111.13,114.00,79.00,76.73,80.00,55132.16
51.5048103332,0.0038333001,13:42:4,25/8/2016,110.00,110.81,114.00,79.00,76.45,80.00,55132.16
51.5048179626,0.0038132999,13:42:5,25/8/2016,111.00,110.62,114.00,79.00,76.30,80.00,55132.16
51.5048179626,0.0038132999,13:42:5,25/8/2016,111.00,111.00,111.00,76.00,76.00,76.00,55132.16
51.5048179626,0.0037932996,13:42:6,25/8/2016,110.00,110.52,114.00,74.00,76.36,80.00,55132.16
51.5048255920,0.0037733004,13:42:7,25/8/2016,109.00,110.53,114.00,77.00,76.53,80.00,55132.16
51.5048332214,0.0037515997,13:42:8,25/8/2016,112.00,110.49,114.00,75.00,76.55,80.00,55132.16
51.5048332214,0.0037299995,13:42:9,25/8/2016,110.00,110.51,114.00,79.00,76.52,80.00,55132.16
51.5048408508,0.0037083001,13:42:10,25/8/2016,110.00,110.29,113.00,75.00,76.38,80.00,55132.16
51.5048484802,0.0036883001,13:42:11,25/8/2016,110.00,110.25,113.00,75.00,76.47,80.00,55132.16
51.5048484802,0.0036716003,13:42:12,25/8/2016,109.00,110.43,114.00,79.00,76.42,80.00,29343.72
51.5048484802,0.0036333000,13:42:14,25/8/2016,107.00,109.38,113.00,74.00,75.91,79.00,29343.72
51.5048484802,0.0036150002,13:42:15,25/8/2016,110.00,108.67,112.00,77.00,75.55,79.00,29343.72
51.5048599243,0.0035949997,13:42:16,25/8/2016,109.00,108.64,112.00,74.00,75.53,79.00,29343.72
51.5048599243,0.0035750002,13:42:17,25/8/2016,110.00,108.76,112.00,74.00,75.33,79.00,29343.72
51.5048599243,0.0035550000,13:42:18,25/8/2016,110.00,108.91,113.00,78.00,75.18,79.00,29343.72
51.5048599243,0.0035366001,13:42:19,25/8/2016,108.00,109.38,112.00,73.00,74.75,78.00,29343.72
51.5048599243,0.0035366001,13:42:19,25/8/2016,108.00,108.00,108.00,75.00,75.00,75.00,29343.72
51.5048675537,0.0035182998,13:42:20,25/8/2016,108.00,109.04,112.00,72.00,74.22,78.00,29343.72
51.5048675537,0.0034932999,13:42:20,25/8/2016,108.00,109.11,112.00,75.00,74.34,78.00,29343.72
51.5048675537,0.0034716005,13:42:22,25/8/2016,108.00,109.21,112.00,76.00,74.63,78.00,29343.72
51.5048675537,0.0034516003,13:42:23,25/8/2016,111.00,109.27,112.00,74.00,75.18,79.00,29343.72
51.5048751831,0.0034332995,13:42:24,25/8/2016,112.00,109.31,113.00,78.00,75.54,79.00,29343.72
51.5048751831,0.0034150002,13:42:24,25/8/2016,109.00,109.94,113.00,79.00,76.22,79.00,29343.72
51.5048751831,0.0033949999,13:42:26,25/8/2016,110.00,110.14,113.00,75.00,76.44,80.00,29343.72
51.5048828125,0.0033750000,13:42:27,25/8/2016,112.00,110.00,114.00,74.00,76.30,80.00,29343.72
51.5048828125,0.0033533003,13:42:28,25/8/2016,109.00,110.00,113.00,79.00,76.50,80.00,29343.72
51.5048828125,0.0033333001,13:42:28,25/8/2016,111.00,110.42,114.00,76.00,77.12,81.00,29343.72
51.5048904418,0.0033133001,13:42:30,25/8/2016,113.00,110.67,114.00,78.00,77.43,81.00,29343.72
51.5048904418,0.0032950000,13:42:31,25/8/2016,110.00,110.82,114.00,79.00,77.55,81.00,29343.72
51.5048904418,0.0032749998,13:42:32,25/8/2016,112.00,111.06,115.00,79.00,77.75,82.00,29343.72
51.5048904418,0.0032516002,13:42:32,25/8/2016,111.00,110.94,114.00,76.00,77.74,82.00,29343.72
51.5048904418,0.0032300000,13:42:34,25/8/2016,112.00,110.87,114.00,79.00,77.54,81.00,29343.72
51.5048904418,0.0032050001,13:42:35,25/8/2016,110.00,110.72,114.00,76.00,77.22,81.00,29343.72
51.5048904418,0.0031800003,13:42:36,25/8/2016,112.00,110.62,114.00,78.00,76.97,80.00,29343.72
51.5048904418,0.0031600000,13:42:36,25/8/2016,109.00,110.49,114.00,78.00,76.65,80.00,29343.72
51.5048904418,0.0031399998,13:42:38,25/8/2016,109.00,110.25,113.00,76.00,76.36,80.00,29343.72
51.5048904418,0.0031200003,13:42:39,25/8/2016,110.00,109.95,113.00,75.00,76.02,79.00,29343.72
51.5048904418,0.0031050000,13:42:40,25/8/2016,112.00,109.80,113.00,74.00,76.08,80.00,29343.72
51.5048980712,0.0030900001,13:42:40,25/8/2016,108.00,109.53,112.00,77.00,75.53,79.00,29343.72
51.5048980712,0.0030750000,13:42:42,25/8/2016,108.00,109.50,112.00,77.00,75.82,79.00,29343.72
51.5049057006,0.0030566003,13:42:43,25/8/2016,108.00,109.49,112.00,76.00,75.78,79.00,19994.75
51.5049057006,0.0030350003,13:42:44,25/8/2016,109.00,109.57,112.00,76.00,76.18,79.00,19994.75
51.5048980712,0.0030133004,13:42:44,25/8/2016,109.00,109.63,113.00,77.00,76.20,80.00,19994.75
51.5049057006,0.0029900002,13:42:46,25/8/2016,110.00,109.67,113.00,78.00,76.31,80.00,19994.75
51.5049057006,0.0029649999,13:42:47,25/8/2016,108.00,109.76,113.00,75.00,76.45,80.00,19994.75
51.5049057006,0.0029366002,13:42:48,25/8/2016,110.00,109.86,113.00,76.00,76.60,80.00,19994.75
51.5049057006,0.0029116001,13:42:48,25/8/2016,111.00,109.98,113.00,75.00,76.62,81.00,19994.75
51.5049057006,0.0028882999,13:42:50,25/8/2016,113.00,109.92,113.00,78.00,76.52,80.00,19994.75
51.5049057006,0.0028616001,13:42:51,25/8/2016,108.00,109.74,113.00,77.00,76.24,80.00,19994.75
51.5049057006,0.0028383002,13:42:52,25/8/2016,108.00,109.73,113.00,79.00,76.28,80.00,19994.75
51.5049057006,0.0028115999,13:42:52,25/8/2016,112.00,109.58,113.00,77.00,76.36,80.00,19994.75
51.5049171447,0.0027850003,13:42:54,25/8/2016,109.00,109.72,114.00,77.00,76.51,80.00,19994.75
51.5049057006,0.0027583000,13:42:55,25/8/2016,112.00,109.81,114.00,75.00,76.53,80.00,19994.75
51.5049057006,0.0027333002,13:42:56,25/8/2016,111.00,109.87,113.00,79.00,76.65,80.00,19994.75
51.5049057006,0.0027083003,13:42:56,25/8/2016,109.00,109.86,113.00,78.00,76.68,81.00,19994.75
51.5049057006,0.0026833000,13:42:58,25/8/2016,109.00,109.86,114.00,75.00,76.68,81.00,19994.75
51.5049057006,0.0026566002,13:42:59,25/8/2016,110.00,109.76,114.00,80.00,76.61,80.00,19994.75
51.5049057006,0.0026300001,13:43:0,25/8/2016,110.00,109.74,113.00,78.00,76.66,80.00,19994.75
51.5049057006,0.0026050000,13:43:0,25/8/2016,108.00,109.80,113.00,78.00,76.61,80.00,19994.75
51.5049057006,0.0025800001,13:43:2,25/8/2016,111.00,109.71,114.00,75.00,76.44,80.00,19994.75
51.5049057006,0.0025566000,13:43:3,25/8/2016,111.00,109.55,113.00,78.00,76.28,80.00,19994.75
51.5049057006,0.0025315999,13:43:4,25/8/2016,108.00,109.34,113.00,74.00,76.10,80.00,19994.75
51.5049057006,0.0025133001,13:43:4,25/8/2016,108.00,109.07,113.00,74.00,75.88,80.00,19994.75
51.5049057006,0.0024983000,13:43:6,25/8/2016,108.00,109.46,113.00,77.00,76.01,80.00,19994.75
51.5049057006,0.0024949998,13:43:7,25/8/2016,108.00,109.62,114.00,74.00,76.01,80.00,19994.75
51.5049171447,0.0024966001,13:43:8,25/8/2016,112.00,109.83,113.00,74.00,76.11,80.00,19994.75
51.5049171447,0.0024966001,13:43:8,25/8/2016,112.00,109.98,113.00,74.00,76.19,80.00,19994.75
51.5049171447,0.0024983000,13:43:10,25/8/2016,109.00,110.09,113.00,77.00,76.22,80.00,19994.75
51.5049171447,0.0025015997,13:43:11,25/8/2016,109.00,110.06,114.00,77.00,76.15,80.00,19994.75
51.5049171447,0.0025033001,13:43:12,25/8/2016,109.00,110.05,113.00,76.00,76.05,79.00,19994.75
51.5049171447,0.0025033001,13:43:12,25/8/2016,109.00,110.05,113.00,74.00,75.94,79.00,23976.00
51.5049171447,0.0025033001,13:43:14,25/8/2016,109.00,109.93,113.00,77.00,75.76,79.00,23976.00
51.5049171447,0.0025033001,13:43:15,25/8/2016,111.00,109.89,113.00,77.00,75.76,79.00,23976.00
51.5049171447,0.0025015997,13:43:16,25/8/2016,111.00,109.75,113.00,74.00,75.75,79.00,23976.00
51.5049247741,0.0025015997,13:43:16,25/8/2016,110.00,109.62,112.00,75.00,75.62,79.00,23976.00
51.5049247741,0.0025000002,13:43:18,25/8/2016,112.00,109.60,112.00,74.00,75.55,79.00,23976.00
51.5049247741,0.0024983000,13:43:19,25/8/2016,108.00,109.50,112.00,74.00,75.46,79.00,23976.00
51.5049247741,0.0024966001,13:43:20,25/8/2016,111.00,109.63,112.00,77.00,76.39,90.00,23976.00
51.5049247741,0.0024949998,13:43:20,25/8/2016,109.00,108.90,112.00,72.00,74.96,79.00,23976.00
51.5049247741,0.0024783000,13:43:22,25/8/2016,108.00,108.41,111.00,73.00,74.44,78.00,23976.00
51.5049171447,0.0024632999,13:43:23,25/8/2016,107.00,108.07,111.00,77.00,74.33,78.00,23976.00
51.5049171447,0.0024450001,13:43:24,25/8/2016,109.00,108.15,111.00,73.00,74.47,78.00,23976.00
51.5049171447,0.0024266002,13:43:24,25/8/2016,108.00,108.19,111.00,74.00,74.53,78.00,23976.00
51.5049057006,0.0024033000,13:43:26,25/8/2016,106.00,107.90,111.00,74.00,74.48,78.00,23976.00
51.5049057006,0.0023800001,13:43:27,25/8/2016,109.00,108.04,111.00,75.00,74.49,78.00,23976.00
51.5048980712,0.0023566000,13:43:28,25/8/2016,109.00,107.93,111.00,73.00,74.50,78.00,23976.00
51.5048980712,0.0023332998,13:43:28,25/8/2016,109.00,107.66,111.00,75.00,74.47,78.00,23976.00
51.5048980712,0.0023115999,13:43:30,25/8/2016,107.00,107.61,111.00,73.00,74.45,78.00,23976.00
51.5048904418,0.0022899999,13:43:31,25/8/2016,106.00,107.60,111.00,73.00,74.38,78.00,23976.00
51.5048904418,0.0022700002,13:43:32,25/8/2016,106.00,107.59,111.00,74.00,74.29,78.00,23976.00
51.5048828125,0.0022483000,13:43:32,25/8/2016,108.00,107.55,111.00,74.00,74.18,78.00,23976.00
51.5048828125,0.0022283000,13:43:34,25/8/2016,106.00,107.43,111.00,73.00,74.20,77.00,23976.00
51.5048828125,0.0022083001,13:43:35,25/8/2016,106.00,107.30,111.00,72.00,74.16,78.00,23976.00
51.5048828125,0.0021866002,13:43:36,25/8/2016,106.00,107.20,110.00,76.00,74.06,78.00,23976.00
51.5048828125,0.0021650002,13:43:36,25/8/2016,106.00,107.10,111.00,72.00,74.14,78.00,23976.00
51.5048751831,0.0021466002,13:43:38,25/8/2016,106.00,107.06,110.00,73.00,74.24,78.00,23976.00
51.5048751831,0.0021283001,13:43:39,25/8/2016,106.00,106.82,110.00,73.00,74.18,78.00,23976.00
51.5048751831,0.0021166002,13:43:40,25/8/2016,107.00,107.66,111.00,74.00,74.69,79.00,23976.00
51.5048751831,0.0021150000,13:43:40,25/8/2016,108.00,108.00,111.00,74.00,75.37,79.00,23976.00
51.5048751831,0.0021150000,13:43:42,25/8/2016,107.00,108.41,112.00,75.00,75.53,79.00,23976.00
51.5048828125,0.0021133003,13:43:43,25/8/2016,107.00,108.61,112.00,78.00,75.58,79.00,23976.00
51.5048828125,0.0021099998,13:43:44,25/8/2016,110.00,108.86,112.00,77.00,75.58,79.00,10522.54
51.5048828125,0.0021082999,13:43:44,25/8/2016,108.00,109.00,112.00,76.00,75.78,80.00,10522.54
51.5048904418,0.0021065998,13:43:46,25/8/2016,108.00,109.08,112.00,74.00,75.72,79.00,10522.54
51.5048904418,0.0021050002,13:43:47,25/8/2016,110.00,109.18,112.00,77.00,75.74,79.00,10522.54
51.5048904418,0.0021050002,13:43:48,25/8/2016,110.00,109.17,113.00,77.00,75.70,79.00,10522.54
51.5048904418,0.0021065998,13:43:48,25/8/2016,111.00,109.12,112.00,74.00,75.56,79.00,10522.54
51.5048904418,0.0021099998,13:43:50,25/8/2016,111.00,109.11,112.00,74.00,75.54,79.00,10522.54
51.5048904418,0.0021115999,13:43:51,25/8/2016,110.00,109.14,112.00,76.00,75.52,79.00,10522.54
51.5048904418,0.0021133003,13:43:52,25/8/2016,109.00,109.06,112.00,74.00,75.39,79.00,10522.54
51.5048904418,0.0021133003,13:43:52,25/8/2016,107.00,108.97,113.00,75.00,75.31,79.00,10522.54
51.5048904418,0.0021133003,13:43:54,25/8/2016,108.00,108.87,112.00,73.00,75.19,79.00,10522.54
51.5048904418,0.0021133003,13:43:55,25/8/2016,109.00,108.73,112.00,76.00,75.12,79.00,10522.54
51.5048904418,0.0021133003,13:43:56,25/8/2016,110.00,108.61,112.00,73.00,75.01,79.00,10522.54
51.5048980712,0.0021150000,13:43:56,25/8/2016,109.00,108.62,112.00,73.00,74.97,79.00,10522.54
51.5048980712,0.0021166002,13:43:58,25/8/2016,108.00,108.53,112.00,73.00,74.89,79.00,10522.54
51.5048980712,0.0021183001,13:43:59,25/8/2016,111.00,108.48,112.00,73.00,74.81,79.00,10522.54
51.5048980712,0.0021200001,13:44:0,25/8/2016,107.00,108.40,112.00,73.00,74.75,78.00,10522.54
51.5048980712,0.0021200001,13:44:0,25/8/2016,110.00,108.28,112.00,76.00,74.71,78.00,10522.54
51.5048904418,0.0021200001,13:44:2,25/8/2016,110.00,108.82,113.00,74.00,74.70,80.00,10522.54
51.5048904418,0.0021200001,13:44:3,25/8/2016,110.00,108.84,112.00,73.00,74.35,78.00,10522.54
51.5048904418,0.0021200001,13:44:4,25/8/2016,107.00,108.67,112.00,73.00,74.40,78.00,10522.54
51.5048828125,0.0021115999,13:44:4,25/8/2016,108.00,108.46,112.00,73.00,74.27,78.00,10522.54
51.5048751831,0.0020966000,13:44:6,25/8/2016,109.00,108.23,111.00,76.00,74.26,78.00,10522.54
51.5048599243,0.0020866000,13:44:7,25/8/2016,109.00,108.30,112.00,75.00,74.20,78.00,10522.54
51.5048408508,0.0020766000,13:44:8,25/8/2016,107.00,107.92,111.00,77.00,73.87,78.00,10522.54
51.5048255920,0.0020633001,13:44:8,25/8/2016,106.00,107.64,111.00,72.00,73.80,77.00,10522.54
51.5048179626,0.0020533001,13:44:10,25/8/2016,110.00,107.26,111.00,75.00,73.58,79.00,10522.54
51.5048027038,0.0020483002,13:44:11,25/8/2016,106.00,107.34,111.00,72.00,73.40,77.00,10522.54
51.5047836303,0.0020383000,13:44:12,25/8/2016,106.00,107.23,110.00,73.00,73.46,77.00,10522.54
51.5047683715,0.0020283002,13:44:12,25/8/2016,106.00,107.17,111.00,73.00,73.52,77.00,10522.54
51.5047531127,0.0020216000,13:44:14,25/8/2016,110.00,107.24,111.00,72.00,73.65,77.00,5777.78
51.5047454833,0.0020166001,13:44:15,25/8/2016,106.00,107.38,111.00,77.00,74.01,78.00,5777.78
51.5047264099,0.0020099999,13:44:16,25/8/2016,109.00,107.45,111.00,75.00,74.16,78.00,5777.78
51.5047187805,0.0020032999,13:44:16,25/8/2016,108.00,107.39,111.00,76.00,74.18,78.00,5777.78
51.5047035217,0.0019966000,13:44:18,25/8/2016,108.00,107.56,111.00,74.00,74.18,79.00,5777.78
51.5046958923,0.0019866001,13:44:19,25/8/2016,106.00,107.62,111.00,75.00,74.25,78.00,5777.78
51.5046958923,0.0019800001,13:44:20,25/8/2016,107.00,107.67,112.00,73.00,74.42,79.00,5777.78
51.5046882629,0.0019716001,13:44:20,25/8/2016,110.00,107.73,111.00,76.00,74.41,79.00,5777.78
51.5046806335,0.0019600000,13:44:22,25/8/2016,107.00,107.81,112.00,73.00,74.28,78.00,5777.78
51.5046730041,0.0019432998,13:44:23,25/8/2016,108.00,107.92,111.00,73.00,74.35,78.00,5777.78
51.5046615600,0.0019250001,13:44:24,25/8/2016,109.00,107.83,112.00,75.00,74.28,78.00,5777.78
51.5046615600,0.0019000000,13:44:24,25/8/2016,108.00,108.03,112.00,73.00,74.37,78.00,5777.78
